Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
Otto Bagnard,Germany,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
James Byrnes,Ireland,Louisiana,New Orleans,$500.00,Louisiana,0,1.0
Manuel Camps,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Henry J. Carter,Louisiana,Louisiana,New Orleans,$1,200.00,"Louisiana,0",1.0
James Clements,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Frederick A. Conant,Massachusetts,Louisiana,New Orleans,$500.00,Louisiana,0,1.0
David C. Conner,Louisiana,Louisiana,New Orleans,$500.00,Louisiana,0,1.0
John H. Depass,Louisiana,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
Alexander B. Dunn,Louisiana,Louisiana,New Orleans,$440.00,Louisiana,0,1.0
Maurice Feifel,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
George W. Forshey,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Moses L. Frazier,Louisiana,Louisiana,New Orleans,$750.00,Louisiana,0,1.0
Louis F. Fulda,Louisiana,Louisiana,New Orleans,$740.00,Louisiana,0,1.0
George Gallagher,England,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Livingston H. Gardner Jr.,Louisiana,Louisiana,New Orleans,$540.00,Louisiana,0,1.0
John B. Gaudel,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Andrew Gerlach,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Henry Govan,Louisiana,Louisiana,New Orleans,$900.00,Louisiana,0,1.0
William L. Hamlet,Indiana,Louisiana,New Orleans,$900.00,Louisiana,0,1.0
John H. Hardie,Pennsylvania,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Robert C. Howard,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Edward R. Hunt,Massachusetts,Louisiana,New Orleans,$2,200.00,"Louisiana,0",1.0
John W. Hyman,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Joseph Judice,Missouri,Louisiana,New Orleans,$1,300.00,"Louisiana,0",1.0
Mrs. Jesse C. Jones,Massachusetts,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
Edward W. Kelly,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Nathan W. Kelly,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Alexander J. Knauff,Louisiana,Louisiana,New Orleans,$540.00,Louisiana,0,1.0
John J. Kramer,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Joseph G. Latner,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
George T. Lewis,Louisiana,Louisiana,New Orleans,$1,200.00,"Louisiana,0",1.0
James Lowe,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Andrew T. Maher,Louisiana,Louisiana,New Orleans,$740.00,Louisiana,0,1.0
George C. Mason,District of Columbia,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Edmund Maurin,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
George C. Maynard,Massachusetts,Louisiana,New Orleans,$1,400.00,"Louisiana,0",1.0
George W. Merchant,Louisiana,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
George W. Miller,Indiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Charles Nichols,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Thomas Owen,Pennsylvania,Louisiana,New Orleans,$540.00,Louisiana,0,1.0
Edward A. Palfrey,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Frederick F. Parmele,Louisiana,Louisiana,New Orleans,$1,600.00,"Louisiana,0",1.0
Adolphus Reed,Louisiana,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
Theodore Roche,New York,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
William Ridgley,Louisiana,Louisiana,New Orleans,$500.00,Louisiana,0,1.0
Jacob Sandak,Russia,Louisiana,New Orleans,$540.00,Louisiana,0,1.0
Paul Schneider,Mississippi,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
James E. Scott,Virginia,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Neal Sinclair,Louisiana,Louisiana,New Orleans,$900.00,Louisiana,0,1.0
Ferdinand Stamps,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Frederick J. Stevens,New York,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Neil Sweeney,Ireland,Louisiana,New Orleans,$740.00,Louisiana,0,1.0
John H. Taylor,Louisiana,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Charles A. Tessier,Louisiana,Louisiana,New Orleans,$1,600.00,"Louisiana,0",1.0
Mrs. Georgine H. Torrey,Alabama,Louisiana,New Orleans,$540.00,Louisiana,0,1.0
Thomas Tureaud,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
James Wharton,Mississippi,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Jos. R. Wilson,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
George W. Wright,Massachusetts,Louisiana,New Orleans,$1,600.00,"Louisiana,0",1.0
James H. Wright,Ohio,Louisiana,New Orleans,$1,500.00,"Louisiana,0",1.0
(Vacancy),Louisiana,Louisiana,New Orleans,$540.00,Louisiana,0,1.0
(Vacancy),Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Mrs. Amelia W. Adams,Mississippi,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Mrs. Mollie L. Batte,Louisiana,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
John E. De Lacroix,Louisiana,Louisiana,New Orleans,$1,200.00,"Louisiana,0",1.0
James D. Dinnies,Louisiana,Louisiana,New Orleans,$1,600.00,"Louisiana,0",1.0
Mrs. Annie M. Galick,Ohio,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
Charles Gallagher,Louisiana,Louisiana,New Orleans,$700.00,Louisiana,0,1.0
Mrs. Minnie Stevenson,Louisiana,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
Charles E. Dugas,Louisiana,Louisiana,Plaquemine,$600.00,Louisiana,0,1.0
Alex. Bourgeois,Louisiana,Louisiana,Plaquemine,To fill,Louisiana,0,1.0
Emile Legendre,Louisiana,Louisiana,Port Allen,$120.00,Louisiana,0,1.0
Miss Theresa Simmond,Louisiana,Louisiana,Port Allen,$120.00,Louisiana,0,1.0
A. H. Edmond,Louisiana,Louisiana,Port Allen,To fill,Louisiana,0,1.0
Chas. H. Bailey,Louisiana,Louisiana,Opelousas,$75.00,Louisiana,0,1.0
Felix Vincent Riviere,Louisiana,Louisiana,Thibodeaux,$165.00,Louisiana,0,1.0
Stephen Dickerson,Louisiana,Louisiana,Trenton,$100.00,Louisiana,0,1.0
Jennie Marx,Florida,Louisiana,Vidalia,$100.00,Louisiana,0,1.0
J. O. Colbert,Louisiana,Louisiana,Vienna,To ex.,Louisiana,0,1.0
J. B. Finley,Louisiana,Louisiana,Vienna,$100.00,Louisiana,0,1.0
Henry M. O'Meallie,Ireland,Louisiana,Shreveport,$840.00,Louisiana,0,1.0
Charles E. McKenna,Massachusetts,Louisiana,Shreveport,$600.00,Louisiana,0,1.0
Frank M. Curtis,Texas,Louisiana,Shreveport,$420.00,Louisiana,0,1.0
Henry Mulhane,Louisiana,Louisiana,Washington,Fees,Louisiana,0,1.0
Leroy S. Sanborn,Maine,Maine,Portland,$110000,Maine,0,1.0
Miss Fredrika A. Shaw,do,do,do,$50000,Maine,0,1.0
Miss Caro E. Stacey,do,do,do,$45000,Maine,0,1.0
Benjamin F. Talkey,do,do,do,$90000,Maine,0,1.0
James Towle,do,do,do,$72500,Maine,0,1.0
Peter L. Watts,do,do,do,$50000,Maine,0,1.0
Charles F. Woodbury,do,do,do,$72500,Maine,0,1.0
Miss Harriet S. Grant,do,do,do,$50000,Maine,0,1.0
E. R. Rankin,do,do,Rockland,$72000,Maine,0,1.0
Charles Fales,do,do,do,$90000,Maine,0,1.0
O. F. Gerry,do,do,do,$72500,Maine,0,1.0
Charles M. Milliken,do,do,Saco,$60000,Maine,0,1.0
Mrs. A. E. Miller,do,do,Skowhegan,$41250,Maine,0,1.0
Miss Josephine Piper,do,do,Thomaston,p.m.,$0,"Maine,1",1.0
H. S. McCartney,do,do,Union,$7500,Maine,0,1.0
Miss Alice E. Cobb,Australia,do,Waldoborough,$50000,Maine,0,1.0
Miss Lizzie B. Stover,Maine,do,Waterville,$41750,Maine,0,1.0
Luke H. Spencer,do,do,do,$36250,Maine,0,1.0
Miss Lora M. Clay,do,do,do,$0,Maine,0,1.0
Miss Alice E. Robson,do,do,Wiscasset,p.m.,$0,"Maine,1",1.0
Jonathan Edwards Munroe,Maryland,Maryland,Annapolis,$90000,Maryland,0,1.0
Allen Brown Parkus Garver,Pennsylvania,do,do,$90000,Maryland,0,1.0
William Purnell Levely,Maryland,do,do,$80000,Maryland,0,1.0
N. Miller,Virginia,do,Amby,$80000,Maryland,0,1.0
Charles F. Ashey,Maryland,do,Baltimore,$90000,Maryland,0,1.0
Sydney Mudd,do,do,do,$120000,Maryland,0,1.0
Thomas A. Allman,Pennsylvania,do,do,$90000,Maryland,0,1.0
George N. Alloway,Maryland,do,do,$120000,Maryland,0,1.0
William E. Andrews,do,do,do,$120000,Maryland,0,1.0
Wm. V. Bailey,New York,District of Columbia,do,$90000,Maryland,0,1.0
Jesse H. Baker,Maryland,Maryland,do,$75000,Maryland,0,1.0
Leroy F. Baldwin,Vermont,do,do,$100000,Maryland,0,1.0
Edward Bauer,Maryland,do,do,$90000,Maryland,0,1.0
Charles Bein,Germany,do,do,$120000,Maryland,0,1.0
John T. Biggs,Maryland,do,do,$70000,Maryland,0,1.0
James A. Blair,do,do,do,$90000,Maryland,0,1.0
George W. Bowen,do,do,do,$90000,Maryland,0,1.0
William G. Brown,do,do,do,$100000,Maryland,0,1.0
John E. Buckingham,do,do,do,$90000,Maryland,0,1.0
Robert E. Carmichael,do,do,do,$60000,Maryland,0,1.0
Thomas H. Chester,do,do,do,$100000,Maryland,0,1.0
John H. Clark,do,do,do,$90000,Maryland,0,1.0
William H. Cole,do,do,do,$120000,Maryland,0,1.0
George L. Copas,do,do,do,$70000,Maryland,0,1.0
Maurice B. Corking,do,do,do,$90000,Maryland,0,1.0
William H. Cowan,do,do,do,$70000,Maryland,0,1.0
Samuel H. Duncker,do,do,do,$120000,Maryland,0,1.0
John Dietrich,do,do,do,$100000,Maryland,0,1.0
John Dukehart,Maryland,do,do,$120000,Maryland,0,1.0
Sylvester E. Edwards,New York,do,do,$110000,Maryland,0,1.0
Henry Engle,Maryland,do,do,$90000,Maryland,0,1.0
William Ensor,do,do,do,$70000,Maryland,0,1.0
Henry C. Fowler,Maryland,do,do,$90000,Maryland,0,1.0
Joseph J. Gillespie,do,do,do,$70000,Maryland,0,1.0
James H. Gorsuch,do,do,do,$90000,Maryland,0,1.0
James H. Griffith,do,do,do,$90000,Maryland,0,1.0
John P. Hass,Pennsylvania,do,do,$120000,Maryland,0,1.0
Jacob Hall,Maryland,do,do,$90000,Maryland,0,1.0
Eugene Haller,do,do,do,$90000,Maryland,0,1.0
William Harcourt,New York,do,do,$70000,Maryland,0,1.0
Andrew J. Harman,Maryland,do,do,$70000,Maryland,0,1.0
Charles A. Hesse,do,do,do,$90000,Maryland,0,1.0
Harry V. Herbert,do,do,do,$90000,Maryland,0,1.0
Henry P. Hoffman,do,do,do,$70000,Maryland,0,1.0
James H. H. Hooper,do,do,do,$90000,Maryland,0,1.0
Edward J. Hyde,do,do,do,$90000,Maryland,0,1.0
Robert Irwin,do,do,do,$70000,Maryland,0,1.0
George B. Jost,do,do,do,$90000,Maryland,0,1.0
George W. Johnson,do,do,do,$120000,Maryland,0,1.0
James Johnson jr,do,do,do,$70000,Maryland,0,1.0
J. Anson Joslin,New York,do,do,$90000,Maryland,0,1.0
John G. Jordan,Maryland,do,do,$90000,Maryland,0,1.0
John E. Karns,do,do,do,$90000,Maryland,0,1.0
John H. T. Jerome,do,do,do,$70000,Maryland,0,1.0
Charles I. Karmer,do,do,do,$90000,Maryland,0,1.0
George C. S. Kimberly,do,do,do,$70000,Maryland,0,1.0
Maurice A. King,do,do,do,$100000,Maryland,0,1.0
Richard A. Kinnaird,do,do,do,$90000,Maryland,0,1.0
John T. Kremer,do,do,do,$120000,Maryland,0,1.0
Thomas J. Langlin,do,do,do,$100000,Maryland,0,1.0
Edward A. Lane,West Virginia,do,do,$90000,Maryland,0,1.0
Edward V. Lare,Maryland,do,do,$110000,Maryland,0,1.0
Henry Lauer,do,do,do,$70000,Maryland,0,1.0
William H. Little,do,do,do,$120000,Maryland,0,1.0
James B. Lucas,do,do,do,$100000,Maryland,0,1.0
George A. Lyons,do,do,do,$90000,Maryland,0,1.0
Stephen R. Marty,do,do,do,$100000,Maryland,0,1.0
Miss Priscilla R. Sproul,Massachusetts,Massachusetts,Abington,$4100,Massachusetts,1,1.0
A. Blossom Vaughn,Massachusetts,Massachusetts,do,$175,Massachusetts,0,1.0
James M. Lovell,Massachusetts,Massachusetts,Adams,$10000,Massachusetts,1,1.0
Marietta Goodrich,New Hampshire,do,Amesbury,$416.00,Massachusetts,0,1.0
Miss May P. Tucker,Massachusetts,do,do,$416.00,Massachusetts,0,1.0
Miss Carrie A. Phelps,Massachusetts,do,do,$300.00,Massachusetts,0,1.0
Miss Helen M. Jameson,Massachusetts,do,Amherst,$200.00,Massachusetts,0,1.0
George A. Merritt,Massachusetts,do,do,$15,Massachusetts,1,1.0
Miss Sarah A. Whitaker,Massachusetts,do,do,$250.00,Massachusetts,0,1.0
Miss Tena H. Whitaker,Massachusetts,do,do,$250.00,Massachusetts,0,1.0
Henri Duval,Massachusetts,do,Andover,$300.00,Massachusetts,0,1.0
Abel F. Hildreth,Massachusetts,do,Attleborough,$500.00,Massachusetts,0,1.0
Alvah C. Luther,Massachusetts,do,do,$15.00,Massachusetts,1,1.0
Mrs. Alice M. Wales,Massachusetts,do,do,$400.00,Massachusetts,0,1.0
Mrs. Harriet Augusta Wetherbee,Massachusetts,do,Ayer,$416.00,Massachusetts,0,1.0
Mrs. Kate Ellen Hagan,Massachusetts,do,do,$15.00,Massachusetts,1,1.0
Miss Anna Bancroft,Massachusetts,do,do,$250.00,Massachusetts,0,1.0
William S. Bancroft,Massachusetts,do,Barre,$400.00,Massachusetts,0,1.0
Miss Ella F. Porter,Massachusetts,do,Beverly,$400.00,Massachusetts,0,1.0
Edwin T. Shaw,Maine,do,do,$250.00,Massachusetts,0,1.0
Henry A. Adams,New Hampshire,do,Boston,$1200.00,Massachusetts,0,1.0
John Q. Adams,Massachusetts,do,do,$1000.00,Massachusetts,0,1.0
Thomas B. Appleton,Massachusetts,do,do,$1200.00,Massachusetts,0,1.0
Andrew S. Arnold,Massachusetts,do,do,$1000.00,Massachusetts,0,1.0
William S. Arnold,Massachusetts,do,do,$1040.00,Massachusetts,0,1.0
William H. A. Allen,Massachusetts,do,do,$800.00,Massachusetts,0,1.0
Edward P. Baker,Massachusetts,do,do,$1200.00,Massachusetts,0,1.0
William Brooks,New York,do,do,$1300.00,Massachusetts,0,1.0
Albert S. Brigham,Vermont,do,do,$1200.00,Massachusetts,0,1.0
Charles H. Brigham,Massachusetts,do,do,$800.00,Massachusetts,0,1.0
Charles E. Brigham,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Miss Ella J. Brigham,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
Samuel H. Batchelder,New Hampshire,do,do,$820.00,Massachusetts,0,1.0
Benjamin Bowen,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Edgar H. Brown,Massachusetts,do,do,$800.00,Massachusetts,0,1.0
Joseph Britton,Massachusetts,do,do,$1000.00,Massachusetts,0,1.0
Joseph R. Brenton,Massachusetts,do,do,$1200.00,Massachusetts,0,1.0
Mrs. O. H. Bragdon,Maine,do,do,$1000.00,Massachusetts,0,1.0
William F. Broaders,Massachusetts,do,do,$780.00,Massachusetts,0,1.0
James Briggs,New South Wales,do,do,$900.00,Massachusetts,0,1.0
Miss Hattie W. Blodge,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
Samuel A. Buss,Massachusetts,do,do,$780.00,Massachusetts,0,1.0
Miss Lucy E. Blanchard,New Hampshire,do,do,$840.00,Massachusetts,0,1.0
James R. D. Bartlett,Maine,do,do,$780.00,Massachusetts,0,1.0
George C. Bunce,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Wm Shibel Banks,Massachusetts,do,do,$800.00,Massachusetts,0,1.0
Miss Ida Beal,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
Alfonso T. Boardman,Vermont,do,do,$840.00,Massachusetts,0,1.0
Wentworth A. Brooks,Massachusetts,do,do,$720.00,Massachusetts,0,1.0
William H. Clapp,Massachusetts,do,do,$1000.00,Massachusetts,0,1.0
Charles F. Cheever,Massachusetts,do,do,$1080.00,Massachusetts,0,1.0
Thomas S. Cotton,Massachusetts,do,do,$1140.00,Massachusetts,0,1.0
Henry B. Cary,Connecticut,do,do,$1000.00,Massachusetts,0,1.0
George W. Cobb,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Frederick H. Cussman,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
J. W. Cushing,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Mrs. Mary A. Crowell,Maine,do,do,$1520.00,Massachusetts,0,1.0
Ira K. Crocker,Massachusetts,do,do,$1140.00,Massachusetts,0,1.0
George W. Cushman,Maine,do,do,$900.00,Massachusetts,0,1.0
Charles F. Chapman,New York,do,do,$720.00,Massachusetts,0,1.0
Gustavus A. Clark,Maine,do,do,$720.00,Massachusetts,0,1.0
William H. Clapp,Massachusetts,do,do,$720.00,Massachusetts,0,1.0
William Cushing,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Frederick Cox,England,do,do,$900.00,Massachusetts,0,1.0
George Cate,Massachusetts,do,do,$840.00,Massachusetts,0,1.0
John F. J. Connifs,Massachusetts,do,do,$840.00,Massachusetts,0,1.0
Albert Chandler,Massachusetts,do,do,$840.00,Massachusetts,0,1.0
Charles Cobb,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
James J. Crowley,Ireland,do,do,$900.00,Massachusetts,0,1.0
Alexander Cook,Massachusetts,do,do,$700.00,Massachusetts,0,1.0
William Conant,New Hampshire,do,do,$700.00,Massachusetts,0,1.0
Michael B. Coakley,Massachusetts,do,do,$780.00,Massachusetts,0,1.0
Miss Annie L. Cushman,Maine,do,do,$600.00,Massachusetts,0,1.0
Charles H. Cobb,Massachusetts,do,do,$780.00,Massachusetts,0,1.0
John B. Coleman,Massachusetts,do,do,$780.00,Massachusetts,0,1.0
William D. C. Curtis,Massachusetts,do,do,$150.00,Massachusetts,0,1.0
George W. Cram,Maine,do,do,$780.00,Massachusetts,0,1.0
Willie W. Colby,Massachusetts,do,do,$1020.00,Massachusetts,0,1.0
Owen Carnes,Prince Edward Island,do,do,$780.00,Massachusetts,0,1.0
George W. Cram,New Hampshire,do,do,$780.00,Massachusetts,0,1.0
Ch. Geo. H. Cooper,Massachusetts,do,do,$840.00,Massachusetts,0,1.0
Miss Mary F. Coffin,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
Benjamin F. Coburn,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Edwin P. Craig,Maine,do,do,$700.00,Massachusetts,0,1.0
Simeon E. Campbell,Massachusetts,do,do,$840.00,Massachusetts,0,1.0
George S. Damon,Massachusetts,do,do,$1200.00,Massachusetts,0,1.0
Thomas Downing,New York,do,do,$900.00,Massachusetts,0,1.0
Charles F. Drew,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
William F. Drew,Massachusetts,do,do,$720.00,Massachusetts,0,1.0
Thomas Drew, jr,Massachusetts,do,do,$900.00,"Massachusetts,0",1.0
Joseph A. Daley,New York,Massachusetts,Boston,$900.00,Massachusetts,0,1.0
James R. Dailey,Massachusetts,do,do,$420.00,Massachusetts,0,1.0
Frank H. Davis,do,do,do,$540.00,Massachusetts,0,1.0
George C. Davis,Nova Scotia,do,do,$540.00,Massachusetts,0,1.0
James R. Daley,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Otis A. Dean,do,do,do,$540.00,Massachusetts,0,1.0
Mrs. Annie E. Daniels,Maine,do,do,$540.00,Massachusetts,0,1.0
Miss Nellie A. Daniels,Massachusetts,do,do,$540.00,Massachusetts,0,1.0
George W. Dearborn,do,do,do,$720.00,Massachusetts,0,1.0
Samuel F. Dearborn,New Hampshire,do,do,$900.00,Massachusetts,0,1.0
William H. Dupee,Virginia,do,do,$1,080.00,"Massachusetts,0",1.0
Miss Ida Emery,Massachusetts,do,do,$540.00,Massachusetts,0,1.0
Woodbury Emery,New Hampshire,do,do,$1,200.00,"Massachusetts,0",1.0
George S. Estabrook,Massachusetts,do,do,$1,140.00,"Massachusetts,0",1.0
William Estabrook,do,do,do,$720.00,Massachusetts,0,1.0
Miss Henrietta Estes,Maine,do,do,$900.00,Massachusetts,0,1.0
Miss Harriet R. Edgar,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
Edward A. Eaton,Vermont,do,do,$720.00,Massachusetts,0,1.0
Thomas G. Easterbrook,Massachusetts,do,do,$720.00,Massachusetts,0,1.0
Miss Georgianna R. Eaton,do,do,do,$600.00,Massachusetts,0,1.0
Charles E. Fisher,Vermont,do,do,$900.00,Massachusetts,0,1.0
Emery R. Fisher,Massachusetts,do,do,$1,200.00,"Massachusetts,0",1.0
J. Rice Frye,Maine,do,do,$1,100.00,"Massachusetts,0",1.0
Miss Mary E. Fitzgerald,Massachusetts,do,do,$1,080.00,"Massachusetts,0",1.0
Miss Margaret H. Fitzgerald,Nova Scotia,do,do,$600.00,Massachusetts,0,1.0
George C. Fletcher,New Hampshire,do,do,$780.00,Massachusetts,0,1.0
Frank H. Farnham,Massachusetts,do,do,$1,200.00,"Massachusetts,0",1.0
John J. Fitzgibbon,do,do,do,$900.00,Massachusetts,0,1.0
Percy S. Fuller,do,do,do,$900.00,Massachusetts,0,1.0
Frank H. Foss,do,do,do,$1,440.00,"Massachusetts,0",1.0
Ister M. Fogerty,Maine,do,do,$900.00,Massachusetts,0,1.0
George H. Follis,Massachusetts,do,do,$840.00,Massachusetts,0,1.0
Charles E. Folsom,New Hampshire,do,do,$1,080.00,"Massachusetts,0",1.0
Edward W. Freeman,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
Myron Faunce,do,do,do,$600.00,Massachusetts,0,1.0
Benjamin F. Ford,do,do,do,$900.00,Massachusetts,0,1.0
Michael R. Ford,Newfoundland,do,do,$900.00,Massachusetts,0,1.0
Charles Fiske, jr.,Maine,do,do,$600.00,"Massachusetts,0",1.0
Frank A. Faxon,do,do,do,$1,200.00,"Massachusetts,0",1.0
James H. Gardner,Virginia,do,do,$900.00,Massachusetts,0,1.0
Bartholomew Gough,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
William H. Gale,Pennsylvania,do,do,$540.00,Massachusetts,0,1.0
William H. Goodwin,Massachusetts,do,do,$540.00,Massachusetts,0,1.0
Frank P. Gray,Maine,do,do,$720.00,Massachusetts,0,1.0
Arthur W. Gould,Massachusetts,do,do,$540.00,Massachusetts,0,1.0
Arthur F. Garrod,do,do,do,$540.00,Massachusetts,0,1.0
Albert J. Hildreth,do,do,do,$2,000.00,"Massachusetts,0",1.0
Benjamin F. Howe,do,do,do,$1,700.00,"Massachusetts,0",1.0
Harrison Higbee,do,do,do,$1,200.00,"Massachusetts,0",1.0
Alexander M. Hayward,do,do,do,$1,200.00,"Massachusetts,0",1.0
Alvin H. Higgins,Maine,do,do,$1,200.00,"Massachusetts,0",1.0
Melville W. Hubbard,Massachusetts,do,do,$1,200.00,"Massachusetts,0",1.0
Orrin B. Humphrey,do,do,do,$900.00,Massachusetts,0,1.0
Howard S. Hill,do,do,do,$900.00,Massachusetts,0,1.0
Samuel W. Holbrook,do,do,do,$1,080.00,"Massachusetts,0",1.0
Albert R. Hunt,do,do,do,$1,200.00,"Massachusetts,0",1.0
Otis M. Howes,do,do,do,$900.00,Massachusetts,0,1.0
William C. Hanson,New Hampshire,do,do,$540.00,Massachusetts,0,1.0
Alfred A. Hansen,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
W. Parker Harding,do,do,do,$900.00,Massachusetts,0,1.0
Horace F. Hill,do,do,do,$1,080.00,"Massachusetts,0",1.0
William H. Howland,do,do,do,$900.00,Massachusetts,0,1.0
Thomas J. Hartnett,Ireland,do,do,$1,200.00,"Massachusetts,0",1.0
William Harris,Massachusetts,do,do,$780.00,Massachusetts,0,1.0
Quincy G. Hall,Vermont,do,do,$720.00,Massachusetts,0,1.0
Albert H. Harding,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
Alfred Howe,do,do,do,$720.00,Massachusetts,0,1.0
William F. Hart,New Brunswick,do,do,$900.00,Massachusetts,0,1.0
Patrick Hennessy,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
John P. Holbrook,do,do,do,$1,440.00,"Massachusetts,0",1.0
Stephen Haley,do,do,do,$900.00,Massachusetts,0,1.0
Byron Ingalls,do,do,do,$600.00,Massachusetts,0,1.0
Alvin C. Johnson,do,do,do,$1,200.00,"Massachusetts,0",1.0
Charles M. Jordan,do,do,do,$1,440.00,"Massachusetts,0",1.0
Arthur L. Jordan,do,do,do,$900.00,Massachusetts,0,1.0
William H. Jackson,do,do,do,$900.00,Massachusetts,0,1.0
James J. Joyce,England,do,do,$900.00,Massachusetts,0,1.0
Charles S. Jacobs,Massachusetts,do,do,$1,000.00,"Massachusetts,0",1.0
Ralph S. Jones,Vermont,do,do,$720.00,Massachusetts,0,1.0
Miss Mary J. Jennings,Massachusetts,do,do,$600.00,Massachusetts,0,1.0
Charles F. Jenkins,do,do,do,$1,600.00,"Massachusetts,0",1.0
Miss Hattie E. Jones,do,do,do,$900.00,Massachusetts,0,1.0
Henry S. Jones,do,do,do,$720.00,Massachusetts,0,1.0
Wendell Jones,do,do,do,$1,600.00,"Massachusetts,0",1.0
Chester E. Jones,do,do,do,$540.00,Massachusetts,0,1.0
Thomas Kelley,Ireland,do,do,$1,200.00,"Massachusetts,0",1.0
Edward A. Kelsey,Massachusetts,do,do,$900.00,Massachusetts,0,1.0
William L. Keith,do,do,do,$900.00,Massachusetts,0,1.0
John Keefe,do,do,do,$720.00,Massachusetts,0,1.0
John Lewis,do,do,do,$1,500.00,"Massachusetts,0",1.0
William A. Butler,Massachusetts,Massachusetts,Georgetown,$10000,Massachusetts,0,1.0
Marietta A. Gott,do,do,Gloucester,$51000,Massachusetts,0,1.0
Laura B. Friend,do,do,do,$30000,Massachusetts,0,1.0
John Lakeman,do,do,do,$50000,Massachusetts,0,1.0
John J. Lee,do,do,do,$40000,Massachusetts,0,1.0
S. Lizzie Merchant,do,do,do,$18000,Massachusetts,0,1.0
Juliette Todd,do,do,do,$30000,Massachusetts,0,1.0
G. H. Knowlton,do,New Hampshire,do,$60000,Massachusetts,0,1.0
Howard E. Spear,do,Massachusetts,do,$36000,Massachusetts,0,1.0
Henry P. Goldthwaite,do,do,do,P. d.,$400,"Massachusetts,0",1.0
Samuel Batchelder,do,do,Haverhill,$60000,Massachusetts,0,1.0
Calvin Butrick,do,do,do,$93600,Massachusetts,0,1.0
Henry D. Burr,do,do,do,$90000,Massachusetts,0,1.0
John F. Tilton,New Hampshire,do,do,$72500,Massachusetts,0,1.0
George P. Carleton,do,do,do,$72500,Massachusetts,0,1.0
Frank E. Holland,do,do,do,$62400,Massachusetts,0,1.0
